compounds=6389  already_done=193  todo=6196
receptor=receptor.pdbqt  exhaustiveness_schedule=[8]  base_seed=42
workers=8  cpu/worker=2  (cpu_total=16)
[683/6196] BRD-K28542495-003-13-5 -8.22 (passes -8.22)                2.4s/lig ETA 221.8m
[684/6196] BRD-K55191674-236-06-0 -8.18 (passes -8.18)                2.4s/lig ETA 221.6m
[685/6196] BRD-K72723676-003-17-8 -7.23 (passes -7.23)                2.4s/lig ETA 221.3m
[686/6196] BRD-K47878171-086-08-9 -7.23 (passes -7.23)                2.4s/lig ETA 221.1m
[687/6196] BRD-K11576103-003-01-1 -6.64 (passes -6.64)                2.4s/lig ETA 220.8m
[688/6196] BRD-K12968785-001-13-3 -8.21 (passes -8.21)                2.4s/lig ETA 220.7m
[689/6196] BRD-K14796088-311-27-9 -9.85 (passes -9.85)                2.4s/lig ETA 220.3m
[690/6196] BRD-K04176066-001-09-1 -8.94 (passes -8.94)                2.4s/lig ETA 220.4m
[691/6196] BRD-K98624455-074-02-8 -7.30 (passes -7.30)                2.4s/lig ETA 220.8m
[692/6196] BRD-K38687824-001-02-5 -9.32 (passes -9.32)                2.4s/lig ETA 220.4m
[693/6196] BRD-K87349602-001-03-8 -8.16 (passes -8.16)                2.4s/lig ETA 220.8m
[694/6196] BRD-A91008255-003-24-8 -7.55 (passes -7.55)                2.4s/lig ETA 220.5m
[695/6196] BRD-K21045639-001-01-2 -7.33 (passes -7.33)                2.4s/lig ETA 220.5m
[696/6196] BRD-K23403298-003-01-9 -5.78 (passes -5.78)                2.4s/lig ETA 220.3m
[697/6196] BRD-K28061410-001-07-4 -9.18 (passes -9.18)                2.4s/lig ETA 220.2m
[698/6196] BRD-K39061174-001-01-0 -4.79 (passes -4.79)                2.4s/lig ETA 219.8m
[699/6196] BRD-K72735080-001-01-0 -5.67 (passes -5.67)                2.4s/lig ETA 219.8m
[700/6196] BRD-K10196357-003-02-0 -6.48 (passes -6.48)                2.4s/lig ETA 219.5m
[701/6196] BRD-K39188321-001-14-9 -8.94 (passes -8.94)                2.4s/lig ETA 219.7m
[702/6196] BRD-K95110148-003-02-3 -6.91 (passes -6.91)                2.4s/lig ETA 219.4m
[703/6196] BRD-K00025439-001-01-9 -9.19 (passes -9.19)                2.4s/lig ETA 219.4m
[704/6196] BRD-K82142815-001-20-9 -6.55 (passes -6.55)                2.4s/lig ETA 219.5m
[705/6196] BRD-K00005349-304-01-9 -10.68 (passes -10.68)              2.4s/lig ETA 219.8m
[706/6196] BRD-K00003637-003-01-9 -4.87 (passes -4.87)                2.4s/lig ETA 219.9m
[707/6196] BRD-K58148589-001-03-6 -6.20 (passes -6.20)                2.4s/lig ETA 219.7m
[708/6196] BRD-K34032314-001-04-1 -5.17 (passes -5.17)                2.4s/lig ETA 219.6m
[709/6196] BRD-K00004736-001-01-9 -6.75 (passes -6.75)                2.4s/lig ETA 219.4m
[710/6196] BRD-K01825592-001-02-9 -7.05 (passes -7.05)                2.4s/lig ETA 219.3m
[711/6196] BRD-K18772613-303-03-9 -7.42 (passes -7.42)                2.4s/lig ETA 219.0m
[712/6196] BRD-K45401373-001-21-7 -5.94 (passes -5.94)                2.4s/lig ETA 218.9m
[713/6196] BRD-K00004305-001-01-9 -8.96 (passes -8.96)                2.4s/lig ETA 218.9m
[714/6196] BRD-K74225533-001-08-8 -7.71 (passes -7.71)                2.4s/lig ETA 218.8m
[715/6196] BRD-K45275534-001-02-9 -9.36 (passes -9.36)                2.4s/lig ETA 218.6m
[716/6196] BRD-K92441787-001-08-9 -9.50 (passes -9.50)                2.4s/lig ETA 218.7m
[717/6196] BRD-K01825622-003-02-9 -7.93 (passes -7.93)                2.4s/lig ETA 219.0m
[718/6196] BRD-K00004680-001-01-9 -8.12 (passes -8.12)                2.4s/lig ETA 218.7m
[719/6196] BRD-K46018455-001-29-9 -8.08 (passes -8.08)                2.4s/lig ETA 218.5m
[720/6196] BRD-K95603879-001-08-9 -7.43 (passes -7.43)                2.4s/lig ETA 218.4m
[721/6196] BRD-K00003393-300-01-9 -7.69 (passes -7.69)                2.4s/lig ETA 218.1m
[722/6196] BRD-K16898998-001-02-9 -6.94 (passes -6.94)                2.4s/lig ETA 218.0m
[723/6196] BRD-K00003368-001-01-9 -10.18 (passes -10.18)              2.4s/lig ETA 217.8m
[724/6196] BRD-K00003120-001-01-9 -8.67 (passes -8.67)                2.4s/lig ETA 217.8m
[725/6196] BRD-K73982490-001-02-9 -8.37 (passes -8.37)                2.4s/lig ETA 218.1m
[726/6196] BRD-K00003246-001-01-9 -8.27 (passes -8.27)                2.4s/lig ETA 217.8m
[727/6196] BRD-K53422148-001-01-8 -5.65 (passes -5.65)                2.4s/lig ETA 217.8m
[728/6196] BRD-K29415052-050-05-5 -6.03 (passes -6.03)                2.4s/lig ETA 217.5m
[729/6196] BRD-A81370665-001-06-9 -8.37 (passes -8.37)                2.4s/lig ETA 217.3m
[730/6196] BRD-K00004735-001-01-9 -8.76 (passes -8.76)                2.4s/lig ETA 217.1m
[731/6196] BRD-A80321291-001-05-7 -8.93 (passes -8.93)                2.4s/lig ETA 217.1m
[732/6196] BRD-K04623885-001-10-9 -9.88 (passes -9.88)                2.4s/lig ETA 216.9m
[733/6196] BRD-K64890080-001-13-8 -8.82 (passes -8.82)                2.4s/lig ETA 216.6m
[734/6196] BRD-K37492701-001-01-1 -7.29 (passes -7.29)                2.4s/lig ETA 216.4m
[735/6196] BRD-K00004299-003-01-9 -7.14 (passes -7.14)                2.4s/lig ETA 216.1m
[736/6196] BRD-K70914287-300-02-8 -9.08 (passes -9.08)                2.4s/lig ETA 216.2m
[737/6196] BRD-K84363966-001-12-9 -9.75 (passes -9.75)                2.4s/lig ETA 216.1m
[738/6196] BRD-K19094907-003-16-9 -8.24 (passes -8.24)                2.4s/lig ETA 215.9m
[739/6196] BRD-K00003247-001-01-9 -10.67 (passes -10.67)              2.4s/lig ETA 215.6m
[740/6196] BRD-K49294207-300-04-6 -8.84 (passes -8.84)                2.4s/lig ETA 215.4m
[741/6196] BRD-A29485665-001-14-4 -9.62 (passes -9.62)                2.4s/lig ETA 215.3m
[742/6196] BRD-A94543220-001-24-7 -9.51 (passes -9.51)                2.4s/lig ETA 215.4m
[743/6196] BRD-K51967704-001-04-4 -9.21 (passes -9.21)                2.4s/lig ETA 215.1m
[744/6196] BRD-K18779551-003-08-6 -7.71 (passes -7.71)                2.4s/lig ETA 214.9m
[745/6196] BRD-K16546375-001-01-4 -7.17 (passes -7.17)                2.4s/lig ETA 214.6m
[746/6196] BRD-K32039267-001-07-9 -5.98 (passes -5.98)                2.4s/lig ETA 214.5m
[747/6196] BRD-K26581543-001-01-6 -4.67 (passes -4.67)                2.4s/lig ETA 214.6m
[748/6196] BRD-K00004300-003-01-9 -9.72 (passes -9.72)                2.4s/lig ETA 214.3m
[749/6196] BRD-K36467523-001-03-9 -7.95 (passes -7.95)                2.4s/lig ETA 214.7m
[750/6196] BRD-K00004296-001-01-9 -9.41 (passes -9.41)                2.4s/lig ETA 214.8m
[751/6196] BRD-K51937257-001-01-4 -8.59 (passes -8.59)                2.4s/lig ETA 214.8m
[752/6196] BRD-K82244583-001-02-9 -9.10 (passes -9.10)                2.4s/lig ETA 214.8m
[753/6196] BRD-K89210380-001-14-5 -6.66 (passes -6.66)                2.4s/lig ETA 214.5m
[754/6196] BRD-K47690382-001-03-0 -7.30 (passes -7.30)                2.4s/lig ETA 214.5m
[755/6196] BRD-K01824983-001-02-9 -8.15 (passes -8.15)                2.4s/lig ETA 214.8m
[756/6196] BRD-K16180792-001-01-7 FAIL(prep: Meeko PDBQT write fail)  2.4s/lig ETA 214.5m
[757/6196] BRD-K64880136-001-02-6 -9.00 (passes -9.00)                2.4s/lig ETA 214.3m
[758/6196] BRD-K00003616-001-01-9 -8.39 (passes -8.39)                2.4s/lig ETA 214.3m
[759/6196] BRD-K91699951-001-10-2 -5.44 (passes -5.44)                2.4s/lig ETA 214.7m
[760/6196] BRD-K01666936-453-01-9 FAIL(prep: Meeko PDBQT write fail)  2.4s/lig ETA 214.4m
[761/6196] BRD-K65978409-001-01-9 FAIL(prep: Meeko PDBQT write fail)  2.4s/lig ETA 214.1m
[762/6196] BRD-K80528473-001-03-0 FAIL(prep: Meeko PDBQT write fail)  2.4s/lig ETA 213.7m
[763/6196] BRD-K39987650-001-24-1 -6.24 (passes -6.24)                2.4s/lig ETA 213.5m
[764/6196] BRD-M56276249-001-01-1 -4.54 (passes -4.54)                2.4s/lig ETA 213.3m
[765/6196] BRD-K00003395-001-01-9 -7.45 (passes -7.45)                2.4s/lig ETA 213.0m
[766/6196] BRD-K41494493-001-13-8 -8.48 (passes -8.48)                2.4s/lig ETA 213.1m
[767/6196] BRD-K39120595-304-04-7 -7.65 (passes -7.65)                2.4s/lig ETA 213.1m
[768/6196] BRD-K06543683-066-02-1 -7.04 (passes -7.04)                2.4s/lig ETA 213.9m
[769/6196] BRD-K77548206-001-03-9 -5.68 (passes -5.68)                2.4s/lig ETA 213.8m
[770/6196] BRD-A89175223-051-14-8 -6.80 (passes -6.80)                2.4s/lig ETA 213.7m
[771/6196] BRD-K13756951-001-02-9 -9.13 (passes -9.13)                2.4s/lig ETA 214.4m
[772/6196] BRD-K20290250-001-02-1 -7.60 (passes -7.60)                2.4s/lig ETA 214.7m
[773/6196] BRD-K75282704-001-02-4 -7.00 (passes -7.00)                2.4s/lig ETA 214.6m
[774/6196] BRD-K61295575-001-03-6 -10.07 (passes -10.07)              2.4s/lig ETA 214.7m
[775/6196] BRD-A75817871-001-06-7 -10.07 (passes -10.07)              2.4s/lig ETA 214.8m
[776/6196] BRD-K43927145-001-02-0 -8.68 (passes -8.68)                2.4s/lig ETA 214.7m
[777/6196] BRD-K73368362-001-08-3 -7.43 (passes -7.43)                2.4s/lig ETA 214.4m
[778/6196] BRD-K00228584-001-02-9 -8.34 (passes -8.34)                2.4s/lig ETA 214.3m
[779/6196] BRD-K83157152-001-02-9 -9.34 (passes -9.34)                2.4s/lig ETA 215.1m
[780/6196] BRD-K94379058-001-05-0 -6.14 (passes -6.14)                2.4s/lig ETA 215.2m
[781/6196] BRD-K72898849-001-01-8 -8.56 (passes -8.56)                2.4s/lig ETA 215.0m
[782/6196] BRD-K25943794-001-03-9 -5.47 (passes -5.47)                2.4s/lig ETA 215.2m
[783/6196] BRD-K42624714-001-04-1 -9.46 (passes -9.46)                2.4s/lig ETA 215.0m
[784/6196] BRD-K56509348-003-03-9 -9.23 (passes -9.23)                2.4s/lig ETA 214.8m
[785/6196] BRD-K95609758-001-04-5 -9.36 (passes -9.36)                2.4s/lig ETA 214.6m
[786/6196] BRD-K26818574-001-06-3 -6.04 (passes -6.04)                2.4s/lig ETA 214.5m
[787/6196] BRD-K01231377-001-01-8 -6.10 (passes -6.10)                2.4s/lig ETA 215.0m
[788/6196] BRD-K62814476-001-04-1 -8.96 (passes -8.96)                2.4s/lig ETA 214.8m
[789/6196] BRD-K13566078-003-07-9 -7.77 (passes -7.77)                2.4s/lig ETA 215.0m
[790/6196] BRD-K03399463-001-01-6 -8.43 (passes -8.43)                2.4s/lig ETA 214.9m
[791/6196] BRD-K43389698-001-07-3 -8.33 (passes -8.33)                2.4s/lig ETA 215.8m
[792/6196] BRD-K02950022-001-02-9 -8.26 (passes -8.26)                2.4s/lig ETA 216.2m
[793/6196] BRD-K87956243-001-02-9 -6.06 (passes -6.06)                2.4s/lig ETA 216.7m
[794/6196] BRD-K00004634-001-01-9 -6.97 (passes -6.97)                2.4s/lig ETA 216.8m
[795/6196] BRD-K34581968-001-04-6 -9.52 (passes -9.52)                2.4s/lig ETA 217.0m
[796/6196] BRD-K00003203-001-01-9 -4.97 (passes -4.97)                2.4s/lig ETA 217.0m
[797/6196] BRD-K00003168-003-01-9 -8.91 (passes -8.91)                2.4s/lig ETA 216.7m
[798/6196] BRD-K56932272-001-01-1 -11.30 (passes -11.30)              2.4s/lig ETA 216.4m
[799/6196] BRD-K25991633-001-02-7 -9.19 (passes -9.19)                2.4s/lig ETA 217.0m
[800/6196] BRD-K21318844-001-02-9 -9.41 (passes -9.41)                2.4s/lig ETA 216.8m
[801/6196] BRD-K00004550-001-01-9 -9.88 (passes -9.88)                2.4s/lig ETA 216.9m
[802/6196] BRD-K20093108-001-02-3 -7.36 (passes -7.36)                2.4s/lig ETA 216.8m
[803/6196] BRD-K22000702-300-01-4 -7.62 (passes -7.62)                2.4s/lig ETA 216.9m
[804/6196] BRD-K07106112-300-01-2 -10.32 (passes -10.32)              2.4s/lig ETA 216.8m
[805/6196] BRD-K76239644-001-02-6 -8.03 (passes -8.03)                2.4s/lig ETA 216.6m
[806/6196] BRD-K97883416-001-01-4 -9.80 (passes -9.80)                2.4s/lig ETA 216.3m
[807/6196] BRD-K85649978-001-02-1 -6.43 (passes -6.43)                2.4s/lig ETA 216.0m
[808/6196] BRD-K49555808-001-03-9 -8.80 (passes -8.80)                2.4s/lig ETA 215.8m
[809/6196] BRD-K00004655-001-01-9 -10.31 (passes -10.31)              2.4s/lig ETA 215.8m
[810/6196] BRD-K13049116-001-04-0 -10.37 (passes -10.37)              2.4s/lig ETA 216.0m
[811/6196] BRD-K12511835-003-01-2 -9.59 (passes -9.59)                2.4s/lig ETA 216.0m
[812/6196] BRD-K55773932-001-03-8 -9.62 (passes -9.62)                2.4s/lig ETA 216.0m
[813/6196] BRD-K40738845-001-05-0 -9.78 (passes -9.78)                2.4s/lig ETA 216.1m
[814/6196] BRD-K00003305-001-01-9 -7.97 (passes -7.97)                2.4s/lig ETA 215.8m
[815/6196] BRD-K33245965-001-03-4 -11.07 (passes -11.07)              2.4s/lig ETA 216.0m
[816/6196] BRD-K00003512-001-01-9 -8.22 (passes -8.22)                2.4s/lig ETA 215.8m
[817/6196] BRD-K81026553-234-01-8 -9.82 (passes -9.82)                2.4s/lig ETA 215.6m
[818/6196] BRD-K71221037-001-01-6 -8.76 (passes -8.76)                2.4s/lig ETA 215.5m
[819/6196] BRD-K00003189-001-01-9 -8.48 (passes -8.48)                2.4s/lig ETA 215.3m
[820/6196] BRD-K00004721-001-01-9 -8.15 (passes -8.15)                2.4s/lig ETA 215.7m
[821/6196] BRD-K00003110-001-01-9 -9.28 (passes -9.28)                2.4s/lig ETA 215.5m
[822/6196] BRD-K00003418-001-01-9 -10.46 (passes -10.46)              2.4s/lig ETA 215.6m
[823/6196] BRD-K00004591-001-01-9 -7.44 (passes -7.44)                2.4s/lig ETA 215.9m
[824/6196] BRD-K00003423-001-01-9 -7.38 (passes -7.38)                2.4s/lig ETA 215.6m
[825/6196] BRD-K00004586-001-01-9 -9.67 (passes -9.67)                2.4s/lig ETA 215.3m
[826/6196] BRD-A15435692-003-03-9 -8.58 (passes -8.58)                2.4s/lig ETA 215.2m
[827/6196] BRD-K18722736-050-02-9 -5.86 (passes -5.86)                2.4s/lig ETA 215.7m
[828/6196] BRD-K20468903-001-01-6 -8.23 (passes -8.23)                2.4s/lig ETA 215.4m
[829/6196] BRD-K31054881-300-07-9 -9.42 (passes -9.42)                2.4s/lig ETA 215.1m
[830/6196] BRD-K34149328-001-01-3 -7.60 (passes -7.60)                2.4s/lig ETA 214.9m
[831/6196] BRD-K50122911-001-01-2 FAIL(vina rc=1: PDBQT parsing err)  2.4s/lig ETA 214.6m
[832/6196] BRD-K88510285-001-18-6 FAIL(vina rc=1: PDBQT parsing err)  2.4s/lig ETA 214.4m
[833/6196] BRD-K84895041-001-04-9 -8.81 (passes -8.81)                2.4s/lig ETA 214.2m
[834/6196] BRD-A41385909-001-02-1 FAIL(prep: 3D embedding failed)     2.4s/lig ETA 214.2m
[835/6196] BRD-K01825685-035-01-9 -9.02 (passes -9.02)                2.4s/lig ETA 215.2m
[836/6196] BRD-K00003111-001-01-9 -8.73 (passes -8.73)                2.4s/lig ETA 215.1m
[837/6196] BRD-K15119094-001-01-1 -9.91 (passes -9.91)                2.4s/lig ETA 215.5m
[838/6196] BRD-K45479396-050-02-3 -8.48 (passes -8.48)                2.4s/lig ETA 215.5m
[839/6196] BRD-A09735281-001-03-3 -7.68 (passes -7.68)                2.4s/lig ETA 215.6m
[840/6196] BRD-A40257118-001-02-0 -7.06 (passes -7.06)                2.4s/lig ETA 215.8m
[841/6196] BRD-K99964838-001-15-9 -8.03 (passes -8.03)                2.4s/lig ETA 215.5m
[842/6196] BRD-K22316123-001-01-9 -5.93 (passes -5.93)                2.4s/lig ETA 215.3m
[843/6196] BRD-K17378184-001-06-9 -8.90 (passes -8.90)                2.4s/lig ETA 215.1m
[844/6196] BRD-K89329876-001-07-8 -9.42 (passes -9.42)                2.4s/lig ETA 215.0m
[845/6196] BRD-K74763371-002-04-0 -8.04 (passes -8.04)                2.4s/lig ETA 215.0m
[846/6196] BRD-K29343434-001-02-9 -7.42 (passes -7.42)                2.4s/lig ETA 214.8m
[847/6196] BRD-K96123349-236-02-8 -10.44 (passes -10.44)              2.4s/lig ETA 214.7m
[848/6196] BRD-K15107389-001-03-6 -8.86 (passes -8.86)                2.4s/lig ETA 214.4m
[849/6196] BRD-K49669424-075-19-2 -6.45 (passes -6.45)                2.4s/lig ETA 214.2m
[850/6196] BRD-K96936751-001-02-2 -8.92 (passes -8.92)                2.4s/lig ETA 214.1m
[851/6196] BRD-K72264770-001-03-2 -6.95 (passes -6.95)                2.4s/lig ETA 214.2m
[852/6196] BRD-K68264559-001-14-2 -8.14 (passes -8.14)                2.4s/lig ETA 214.2m
[853/6196] BRD-K77841042-001-15-8 -6.28 (passes -6.28)                2.4s/lig ETA 214.1m
[854/6196] BRD-K60348325-065-09-9 -6.26 (passes -6.26)                2.4s/lig ETA 214.3m
[855/6196] BRD-K00911143-001-01-9 -9.09 (passes -9.09)                2.4s/lig ETA 214.2m
[856/6196] BRD-K05531427-001-01-7 -7.39 (passes -7.39)                2.4s/lig ETA 214.2m
[857/6196] BRD-K74913225-001-14-0 -7.87 (passes -7.87)                2.4s/lig ETA 214.0m
[858/6196] BRD-A63675168-001-01-6 -7.31 (passes -7.31)                2.4s/lig ETA 214.2m
[859/6196] BRD-K28428262-001-04-1 -9.28 (passes -9.28)                2.4s/lig ETA 214.1m
[860/6196] BRD-K56981171-001-01-0 -8.25 (passes -8.25)                2.4s/lig ETA 214.1m
[861/6196] BRD-A57806482-001-01-4 -8.06 (passes -8.06)                2.4s/lig ETA 214.1m
[862/6196] BRD-K01825677-050-02-9 -7.99 (passes -7.99)                2.4s/lig ETA 213.8m
[863/6196] BRD-K01826777-003-08-9 -8.24 (passes -8.24)                2.4s/lig ETA 213.6m
[864/6196] BRD-K84266862-001-04-0 -7.37 (passes -7.37)                2.4s/lig ETA 213.6m
[865/6196] BRD-K17868609-001-04-3 -8.39 (passes -8.39)                2.4s/lig ETA 213.3m
[866/6196] BRD-K86358349-001-02-0 -7.94 (passes -7.94)                2.4s/lig ETA 213.4m
[867/6196] BRD-K76021681-001-02-2 -6.98 (passes -6.98)                2.4s/lig ETA 213.1m
[868/6196] BRD-K57187269-001-04-0 -8.95 (passes -8.95)                2.4s/lig ETA 212.9m
[869/6196] BRD-A37347161-003-03-9 -8.09 (passes -8.09)                2.4s/lig ETA 212.8m
[870/6196] BRD-K17874929-236-02-0 -6.97 (passes -6.97)                2.4s/lig ETA 212.6m
[871/6196] BRD-K07507905-236-03-4 -8.14 (passes -8.14)                2.4s/lig ETA 212.4m
[872/6196] BRD-K50490982-001-08-2 -9.22 (passes -9.22)                2.4s/lig ETA 212.2m
[873/6196] BRD-K47631482-003-08-9 -7.50 (passes -7.50)                2.4s/lig ETA 212.0m
[874/6196] BRD-K47679368-236-01-7 -8.15 (passes -8.15)                2.4s/lig ETA 211.7m
[875/6196] BRD-K00003522-001-01-9 -5.72 (passes -5.72)                2.4s/lig ETA 211.5m
[876/6196] BRD-K01825159-050-02-9 -7.37 (passes -7.37)                2.4s/lig ETA 211.9m
[877/6196] BRD-K73642618-001-13-3 -7.27 (passes -7.27)                2.4s/lig ETA 211.7m
[878/6196] BRD-K33457401-001-02-9 -4.66 (passes -4.66)                2.4s/lig ETA 211.6m
[879/6196] BRD-K44665581-001-03-9 -8.17 (passes -8.17)                2.4s/lig ETA 211.4m
[880/6196] BRD-K17500877-001-04-9 -7.86 (passes -7.86)                2.4s/lig ETA 211.1m
[881/6196] BRD-K78643075-001-11-6 -8.70 (passes -8.70)                2.4s/lig ETA 210.9m
[882/6196] BRD-K23301018-001-12-9 -7.43 (passes -7.43)                2.4s/lig ETA 210.8m
[883/6196] BRD-K79095980-001-11-9 -7.49 (passes -7.49)                2.4s/lig ETA 210.7m
[884/6196] BRD-K36222532-001-02-9 -9.76 (passes -9.76)                2.4s/lig ETA 210.4m
[885/6196] BRD-A08316590-001-01-3 -6.13 (passes -6.13)                2.4s/lig ETA 210.2m
[886/6196] BRD-K02490038-236-03-8 -7.11 (passes -7.11)                2.4s/lig ETA 210.5m
[887/6196] BRD-K14496212-066-03-0 -8.17 (passes -8.17)                2.4s/lig ETA 210.4m
[888/6196] BRD-K68077509-330-01-9 -6.15 (passes -6.15)                2.4s/lig ETA 210.2m
[889/6196] BRD-K89000287-001-01-1 -9.10 (passes -9.10)                2.4s/lig ETA 210.3m
[890/6196] BRD-K64178227-001-10-8 -8.23 (passes -8.23)                2.4s/lig ETA 210.5m
[891/6196] BRD-A36057565-001-01-0 -7.33 (passes -7.33)                2.4s/lig ETA 210.3m
[892/6196] BRD-K37933329-001-01-6 -9.18 (passes -9.18)                2.4s/lig ETA 210.0m
[893/6196] BRD-K00003437-001-01-9 -9.51 (passes -9.51)                2.4s/lig ETA 210.0m
[894/6196] BRD-K31313613-300-06-9 -7.93 (passes -7.93)                2.4s/lig ETA 209.8m
[895/6196] BRD-A65793993-001-01-6 -8.21 (passes -8.21)                2.4s/lig ETA 209.6m
[896/6196] BRD-A68304895-003-03-0 -7.62 (passes -7.62)                2.4s/lig ETA 209.3m
[897/6196] BRD-K55344148-003-02-6 -7.92 (passes -7.92)                2.4s/lig ETA 209.2m
[898/6196] BRD-K11696279-003-02-3 -7.58 (passes -7.58)                2.4s/lig ETA 209.0m
[899/6196] BRD-K00010938-001-01-9 -7.70 (passes -7.70)                2.4s/lig ETA 208.8m
[900/6196] BRD-A53037217-001-04-9 -8.17 (passes -8.17)                2.4s/lig ETA 208.6m
[901/6196] BRD-K00003444-001-01-9 -10.37 (passes -10.37)              2.4s/lig ETA 208.3m
[902/6196] BRD-K56115039-003-03-9 -8.03 (passes -8.03)                2.4s/lig ETA 208.1m
[903/6196] BRD-K00003554-001-01-9 -6.11 (passes -6.11)                2.4s/lig ETA 208.0m
[904/6196] BRD-A88684804-001-04-3 -6.77 (passes -6.77)                2.4s/lig ETA 207.8m
[905/6196] BRD-K24697665-001-02-2 -5.44 (passes -5.44)                2.4s/lig ETA 207.5m
[906/6196] BRD-K18324993-001-01-6 -8.15 (passes -8.15)                2.4s/lig ETA 207.7m
[907/6196] BRD-K36660044-001-25-9 -7.07 (passes -7.07)                2.4s/lig ETA 207.6m
[908/6196] BRD-A34299591-001-25-7 -8.02 (passes -8.02)                2.4s/lig ETA 207.3m
[909/6196] BRD-K01492390-001-02-9 -10.27 (passes -10.27)              2.4s/lig ETA 207.2m
[910/6196] BRD-A91444184-300-01-9 -8.78 (passes -8.78)                2.4s/lig ETA 207.2m
[911/6196] BRD-K19462402-003-25-9 -7.16 (passes -7.16)                2.3s/lig ETA 207.0m
[912/6196] BRD-A94624445-236-18-8 -8.88 (passes -8.88)                2.3s/lig ETA 206.9m
[913/6196] BRD-A07947329-001-02-9 -10.04 (passes -10.04)              2.3s/lig ETA 206.7m
[914/6196] BRD-K51700582-001-01-2 -6.91 (passes -6.91)                2.3s/lig ETA 206.5m
[915/6196] BRD-K42191735-001-08-7 -7.32 (passes -7.32)                2.3s/lig ETA 206.6m
[916/6196] BRD-K38197229-001-31-5 -7.61 (passes -7.61)                2.3s/lig ETA 206.4m
[917/6196] BRD-K01826729-003-06-9 -7.38 (passes -7.38)                2.3s/lig ETA 206.1m
[918/6196] BRD-K00003636-001-01-9 -8.13 (passes -8.13)                2.3s/lig ETA 206.0m
[919/6196] BRD-A48420483-001-02-3 -7.21 (passes -7.21)                2.3s/lig ETA 205.9m
[920/6196] BRD-A36267905-003-19-2 -8.04 (passes -8.04)                2.3s/lig ETA 205.6m
[921/6196] BRD-K30360804-001-01-3 -6.66 (passes -6.66)                2.3s/lig ETA 205.6m
[922/6196] BRD-K23204545-001-16-4 -5.28 (passes -5.28)                2.3s/lig ETA 205.4m
[923/6196] BRD-K71350836-001-02-4 -7.33 (passes -7.33)                2.3s/lig ETA 205.4m
[924/6196] BRD-K27217864-001-23-9 -6.61 (passes -6.61)                2.3s/lig ETA 205.3m
[925/6196] BRD-K40581315-034-01-5 -7.46 (passes -7.46)                2.3s/lig ETA 205.2m
[926/6196] BRD-K93461745-003-25-0 -8.49 (passes -8.49)                2.3s/lig ETA 205.1m
[927/6196] BRD-K17497770-001-03-6 -9.11 (passes -9.11)                2.3s/lig ETA 204.9m
[928/6196] BRD-K20620780-003-15-6 -6.01 (passes -6.01)                2.3s/lig ETA 205.0m
[929/6196] BRD-A46136514-001-01-2 -7.45 (passes -7.45)                2.3s/lig ETA 204.7m
[930/6196] BRD-A47706533-001-02-6 -6.00 (passes -6.00)                2.3s/lig ETA 204.6m
[931/6196] BRD-K35034482-001-01-8 -6.46 (passes -6.46)                2.3s/lig ETA 204.4m
[932/6196] BRD-K99622919-001-23-0 -7.10 (passes -7.10)                2.3s/lig ETA 204.1m
[933/6196] BRD-K90630139-003-05-9 -9.23 (passes -9.23)                2.3s/lig ETA 203.9m
[934/6196] BRD-K00004672-001-01-9 -6.17 (passes -6.17)                2.3s/lig ETA 203.7m
[935/6196] BRD-K93035859-001-07-6 -7.06 (passes -7.06)                2.3s/lig ETA 203.5m
[936/6196] BRD-K53153417-001-10-4 -7.87 (passes -7.87)                2.3s/lig ETA 203.3m
[937/6196] BRD-K02260986-001-03-9 -7.54 (passes -7.54)                2.3s/lig ETA 203.1m
[938/6196] BRD-A59378440-001-01-3 -7.25 (passes -7.25)                2.3s/lig ETA 202.9m
[939/6196] BRD-K08287586-001-14-3 -6.77 (passes -6.77)                2.3s/lig ETA 202.7m
[940/6196] BRD-K68567222-001-01-2 -8.89 (passes -8.89)                2.3s/lig ETA 202.5m
[941/6196] BRD-K01824994-008-03-9 -8.04 (passes -8.04)                2.3s/lig ETA 202.7m
[942/6196] BRD-A27274504-001-01-6 -7.31 (passes -7.31)                2.3s/lig ETA 202.6m
[943/6196] BRD-K07061232-001-01-8 -10.23 (passes -10.23)              2.3s/lig ETA 202.5m
[944/6196] BRD-K01742705-001-01-7 -9.09 (passes -9.09)                2.3s/lig ETA 202.4m
[945/6196] BRD-K00004593-001-01-9 -8.01 (passes -8.01)                2.3s/lig ETA 202.2m
[946/6196] BRD-K28965160-001-01-1 -9.05 (passes -9.05)                2.3s/lig ETA 202.1m
[947/6196] BRD-K01826747-003-10-9 -8.12 (passes -8.12)                2.3s/lig ETA 201.9m
[948/6196] BRD-K61665160-001-02-3 -9.81 (passes -9.81)                2.3s/lig ETA 201.9m
[949/6196] BRD-K00004715-001-01-9 -7.23 (passes -7.23)                2.3s/lig ETA 201.7m
[950/6196] BRD-K80194255-001-01-9 -8.49 (passes -8.49)                2.3s/lig ETA 201.4m
[951/6196] BRD-A55946879-001-04-9 -8.60 (passes -8.60)                2.3s/lig ETA 201.5m
[952/6196] BRD-K72462751-001-03-5 -8.73 (passes -8.73)                2.3s/lig ETA 201.3m
[953/6196] BRD-K74990253-001-03-9 -7.72 (passes -7.72)                2.3s/lig ETA 201.2m
